audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer
[article_3df0e5c02a752899d914_b256_s0000-0002] TITLE: Evelyn Knight | SENTENCE_IDS: [0, 1, 2] | TEXT: Evelyn Dawn Knight (born November 5, 1942) is an English woman known for her involvement in the Abscam sting operation of the 1970s, with her ex-husband Mel Weinberg.  A character inspired by her was portrayed on film by Amy Adams in ""American Hustle"" (2013) for which Adams was nominated for the Academy Award for Best Actress.  The story of Abscam was depicted as well in the 1981 book ""The Sting Man"" by Robert Greene.

[article_4ec1f2164d0401359805_b256_s0000-0002] TITLE: Jennifer Taylor (actress) | SENTENCE_IDS: [0, 1, 2] | TEXT: Jennifer Taylor (née Bini, and sometimes credited as Jennifer Bini Taylor; born April 19, 1972) is an American actress, best known for her role as Chelsea Melini on CBS sitcom ""Two and a Half Men"", and earlier, for three other female roles on the show.  She appeared in the 1998 erotic thriller ""Wild Things"".  One of her earliest roles as a female lead was in a television series in the role of the character Laura in the short-lived television drama ""Miami Sands"".

[article_537018cc933978434104_b256_s0000-0003] TITLE: Dogwoman | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Dogwoman is a series of Australian television telemovies screened on the Nine Network in 2000.  The telemovies were created by and starred Magda Szubanski as Margaret O'Halloran.  Margaret, a professional dog trainer, is drawn into a world of mystery, intrigue, and murder, which lies beneath the surface of dog-owners.  Tara Morice played her sister Pauline O'Halloran and Raj Ryan played her boyfriend Brian Jayasinghe.

[article_f902b8ec17372b3ea26c_b256_s0000-0001] TITLE: Alice Wetterlund | SENTENCE_IDS: [0, 1] | TEXT: Alice Wetterlund (born May 16, 1981) is an American stand-up comedian and film and television actress.  She played the role of Carla Walton on the HBO sitcom ""Silicon Valley"".

[article_517744ed0438c9597fa5_b256_s0000-0001] TITLE: Andrea Roth | SENTENCE_IDS: [0, 1] | TEXT: Andrea Roth (born September 30, 1967) is a Canadian actress.  She is perhaps best known for her role as Janet Gavin, the wife of main character Tommy Gavin, on the FX television series ""Rescue Me"" (2004–2011), her role in ""The Collector"", and before that, the Diana/NeuroBrain character in """" (1994).","[{""title"": ""Mark Brendanawicz"", ""sentence_id"": 1}]",partial,0,0.0675453469157219,0,correct_continue,3471,>2048,2,2,0.0,,,,
163,hotpot_004149,hybrid@10,On what day did the battle that involved the Gin Drinkers Line end?,25 December 1941,"[{""title"": ""Gin Drinkers Line"", ""sentence_id"": 0}, {""title"": ""Battle of Hong Kong"", ""sentence_id"": 0}]","[article_6b07fdd4ded0510cbbdf_b256_s0000-0000] TITLE: Gin Drinkers Line | SENTENCE_IDS: [0] | TEXT: The Gin Drinkers Line () or Gin Drinkers' Line was a British military defensive line against the Japanese invasion of Hong Kong during the Battle of Hong Kong in December 1941, part of the Pacific War.

[article_aed00c9413f6221fd7c0_b256_s0000-0000] TITLE: New York – New Jersey Line War | SENTENCE_IDS: [0] | TEXT: The New York – New Jersey Line War (also known as the N.J. Line War) refers to a series of skirmishes and raids that took place for over half a century between 1701 and 1765 at the disputed border between two American colonies, the Province of New York and the Province of New Jersey.

[article_c7fcd423889537731cce_b256_s0000-0002] TITLE: English Civil War | SENTENCE_IDS: [0, 1, 2] | TEXT: The English Civil War (1642–1651) was a series of armed conflicts and political machinations between Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"") over, principally, the manner of England's government.  The first (1642–1646) and second (1648–1649) wars pitted the supporters of King Charles I against the supporters of the Long Parliament, while the third (1649–1651) saw fighting between supporters of King Charles II and supporters of the Rump Parliament.  The war ended with the Parliamentarian victory at the Battle of Worcester on 3 September 1651.

[article_c2c599ebfd269b813e14_b256_s0000-0007] TITLE: Jacobite rising of 1745 | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6, 7] | TEXT: The Jacobite rising of 1745 (Scottish Gaelic: ""Bliadhna Theàrlaich"" ] , ""The Year of Charles"") was the attempt by Charles Edward Stuart to regain the British throne for the exiled House of Stuart.  The rising occurred during the War of the Austrian Succession, when most of the British Army was on the European continent.  Charles Edward Stuart, commonly known as ""Bonnie Prince Charlie"" or ""the Young Pretender"", sailed to Scotland and raised the Jacobite standard at Glenfinnan in the Scottish Highlands, where he was supported by a gathering of Highland clansmen.  The march south began with an initial victory at Prestonpans near Edinburgh.  The Jacobite army, now in bold spirits, marched onwards to Carlisle, over the border in England.  When it reached Derby, some British divisions were recalled from the Continent and the Jacobite army retreated north to Inverness where the last battle on Scottish soil took place on a nearby moor at Culloden.  The Battle of Culloden ended with the final defeat of the Jacobite cause.  Charles Edward Stuart fled with a price on his head before finally sailing to France.

[article_a8681530a36016f223cc_b256_s0000-0002] TITLE: Seven Days Battles | SENTENCE_IDS: [0, 1, 2] | TEXT: The Seven Days Battles were a series of six major battles over the seven days from June 25 to July 1, 1862, near Richmond, Virginia, during the American Civil War.  Confederate General Robert E. Lee drove the invading Union Army of the Potomac, commanded by Maj. Gen. George B. McClellan, away from Richmond and into a retreat down the Virginia Peninsula.  The series of battles is sometimes known erroneously as the Seven Days Campaign, but it was actually the culmination of the Peninsula Campaign, not a separate campaign in its own right.

[article_adcc772403667ed415c6_b256_s0000-0002] TITLE: Battle of Gettysburg | SENTENCE_IDS: [0, 1, 2] | TEXT: The Battle of Gettysburg ( , with an sound) was fought July 1–3, 1863, in and around the town of Gettysburg, Pennsylvania, by Union and Confederate forces during the American Civil War.  The battle involved the largest number of casualties of the entire war and is often described as the war's turning point.  Union Maj. Gen. George Meade's Army of the Potomac defeated attacks by Confederate Gen. Robert E. Lee's Army of Northern Virginia, halting Lee's invasion of the North.

[article_38bd6b4026bc437499a9_b256_s0000-0005] TITLE: Battle of Dresden | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: The Battle of Dresden (26–27 August 1813) was a major engagement of the Napoleonic Wars.  The battle took place around the city of Dresden in modern-day Germany.  With the recent addition of Austria, the Sixth Coalition felt emboldened in their quest to kick the French out of Central Europe.  Despite being heavily outnumbered, French forces under Napoleon scored a modest victory against the Allied army led by Field Marshal Schwarzenberg.  However, Napoleon's victory did not lead to the collapse of the coalition, and the lack of effective French cavalry units precluded a major pursuit.  A few days after the battle, the Allies surrounded and captured a French corps at the Battle of Kulm.

[article_2a01d7b2ecadb739d68c_b256_s0000-0002] TITLE: Battle of Bunker Hill | SENTENCE_IDS: [0, 1, 2] | TEXT: The Battle of Bunker Hill was fought on June 17, 1775, during the Siege of Boston in the early stages of the American Revolutionary War.  The battle is named after Bunker Hill in Charlestown, Massachusetts, which was peripherally involved in the battle.  It was the original objective of both the colonial and British troops, though the majority of combat took place on the adjacent hill which later became known as Breed's Hill.

[article_c9b67f76ffe70866cc5c_b256_s0000-0001] TITLE: Battle of Gavinana | SENTENCE_IDS: [0, 1] | TEXT: The Battle of Gavinana was a battle in the War of the League of Cognac.  It was fought on 3 August 1530 between the city of Florence and the army of the Holy Roman Empire.

[article_7eeda177c23066e278a7_b256_s0000-0002] TITLE: Hundred Days Offensive | SENTENCE_IDS: [0, 1, 2] | TEXT: The Hundred Days Offensive was the final period of the First World War, during which the Allies launched a series of offensives against the Central Powers on the Western Front from 8 August to 11 November 1918, beginning with the Battle of Amiens.  The offensive essentially pushed the Germans out of France, forcing them to retreat beyond the Hindenburg Line, and was followed by an armistice.  The term ""Hundred Days Offensive"" does not refer to a specific battle or unified strategy, but rather the rapid series of Allied victories starting with the Battle of Amiens.

[article_1d99121d7c89e0c918f2_b256_s0000-0001] TITLE: Pink Gin | SENTENCE_IDS: [0, 1] | TEXT: Pink Gin or Pink Plymouth is a cocktail made fashionable in England in the mid-19th century, consisting of Plymouth gin and a dash of Angostura bitters, a dark red bitters that makes the whole drink pinkish.  Lemon rind is also commonly used as a garnish, with the citrus oils subtly complementing the flavour.

[article_80c90549c40a609cc8e2_b256_s0000-0004] TITLE: Gimlet (cocktail) | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: The gimlet (pronounced with a hard 'g') is a cocktail made of gin and lime juice.  A 1928 description of the drink was: ""gin, a spot of lime, and soda"".  The description in the 1953 Raymond Chandler novel ""The Long Goodbye"" stated that ""a real gimlet is half gin and half Rose's lime juice and nothing else"".  This is in line with the proportions suggested by ""The Savoy Cocktail Book"" (1930) which specifies one half Plymouth Gin and one half Rose's Lime Juice Cordial.  However, modern tastes are less sweet, and generally provide for at least two parts gin to one part of the lime and other non alcoholic elements (see recipes below).

[article_bb8f3c4b6325a727fdc0_b256_s0000-0002] TITLE: Battle of the Ch'ongch'on River | SENTENCE_IDS: [0, 1, 2] | TEXT: The Battle of the Ch'ongch'on River, also known as the Battle of the Ch'ongch'on () or the Second Phase Campaign Western Sector (), was a decisive battle in the Korean War, and it took place from November 25 to December 2, 1950, along the Ch'ongch'on River Valley in the northwestern part of North Korea.  In response to the successful Chinese First Phase Campaign against the United Nations forces, General Douglas MacArthur launched the Home-by-Christmas Offensive to evict the Chinese forces from Korea and to end the war.  Anticipating this reaction, the Chinese People's Volunteer Army Commander Peng Dehuai planned a counteroffensive, dubbed the ""Second Phase Campaign"", against the advancing UN forces.","[{""title"": ""Gin Drinkers Line"", ""sentence_id"": 0}]",partial,0,0.9982478618621826,1,false_stop,1901,1025-2048,2,2,0.0,,,,
164,hotpot_003719,hybrid@10,"In which theater did Heidi Brunner, a Swiss opera singer, play the role as Annio? ",Estates Theatre in Prague,"[{""title"": ""Heidi Brunner"", ""sentence_id"": 0}, {""title"": ""Heidi Brunner"", ""sentence_id"": 3}, {""title"": ""La clemenza di Tito"", ""sentence_id"": 2}]","[article_7d71205549dee2357750_b256_s0000-0005] TITLE: Heidi Brunner | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Heidi Brunner (born 1966) is a Swiss opera singer.  She began her career as a mezzo-soprano at the Anhaltisches Theater in Dessau in 1993.  After making appearances at the opera houses in Basel, Innsbruck, and Biel, she was a member of both the Vienna State Opera and Vienna Volksoper from 1996 to 1999.  Among the roles she sang in Vienna were Adalgisa in ""Norma"", Annio in ""La clemenza di Tito"", and the title role in ""La Cenerentola"".  She then sang as a guest artist with theatres throughout Europe, including making appearances at the Bavarian State Opera, the Grand Théâtre de Genève, the Komische Oper Berlin, the Liceu, and the Salzburg Festival.  In the 2004-2005 season she began performing roles from the soprano repertoire, beginning with a performance of Franz Schreker's ""Irrelohe"".

[article_b338eff82353cc33f465_b256_s0000-0003] TITLE: Arlecchino (opera) | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Arlecchino, ""oder Die Fenster"" (""Harlequin, or The Windows"", is a one-act opera with spoken dialog by Ferruccio Busoni, with a libretto in German, composed in 1913.  He completed the music for the opera while living in Zurich in 1916.  It is a number opera written in neo-classical style and includes ironic allusions to operatic conventions and situations typical of the late 18th and early 19th centuries.  It even includes a parody of a duel.

[article_b766c89890adf1ab17c1_b256_s0000-0005] TITLE: Don Giovanni | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Don Giovanni (] ; K. 527; complete title: ""Il dissoluto punito, ossia il Don Giovanni"" , literally ""The Rake Punished, namely Don Giovanni"" or ""The Libertine Punished"") is an opera in two acts with music by Wolfgang Amadeus Mozart and Italian libretto by Lorenzo Da Ponte.  It is based on the legends of Don Juan, a fictional libertine and seducer.  It was premiered by the Prague Italian opera at the National Theater (of Bohemia), now called the Estates Theatre, on 29 October 1787.  Da Ponte's libretto was billed as a ""dramma giocoso"", a common designation of its time that denotes a mixing of serious and comic action.  Mozart entered the work into his catalogue as an ""opera buffa"".  Although sometimes classified as comic, it blends comedy, melodrama and supernatural elements.

[article_19aec059ec7bfd53e2f1_b256_s0000-0002] TITLE: Pagliacci | SENTENCE_IDS: [0, 1, 2] | TEXT: Pagliacci (] ; literal translation, ""Clowns"") is an Italian opera in a prologue and two acts, with music and libretto by Ruggero Leoncavallo.  It is the only Leoncavallo opera that is still widely performed.  Opera companies have frequently staged ""Pagliacci"" with ""Cavalleria rusticana"" by Mascagni, a double bill known colloquially as 'Cav and Pag'.
